"1876","1877","1878","1879","1880","1881","1882","1883","1884","1885","1886","1887","1888","1889","1890","1891","1892","1893","1894","1895","1896","1897","1898","1899","1900","1901","1902","1903","1904","1905","1906","1907","1908","1909","1910","1911","1912","1913","1914","1915","1916","1917","1918","1919","1920","1921","1922","1923","1924","1925","1926","1927","1928","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"70",0.08565,0.07814,0.08645,0.09172,0.08049,0.08001,0.07308,0.07616,0.07428,0.07719,0.0768,0.07065,0.05378,0.08225,0.08892,0.08175,0.07274,0.07475,0.08081,0.07338,0.06731,0.06455,0.07264,0.06616,0.07542,0.06708,0.06792,0.06574,0.06627,0.07157,0.06431,0.06486,0.06522,0.06901,0.06667,0.06767,0.06111,0.06434,0.05915,0.06282,0.06289,0.06333,0.06058,0.06966,0.06669,0.06129,0.0577,0.04924,0.06122,0.05321,0.0547,0.05245,0.05206,0.05799,0.0531,0.05556,0.05094,0.05076,0.05086,0.0503,0.04582,0.04584,0.04911,0.04776,0.05114,0.03977,0.04008,0.03869,0.04244,0.04003,0.04214,0.04296,0.04178,0.03939,0.03529,0.03613,0.03572,0.03431,0.03576,0.03281,0.03536,0.03304,0.02985,0.02945,0.03026,0.02802,0.02913,0.03072,0.02641,0.02856,0.02742,0.02733,0.02751,0.02612,0.02712,0.02418,0.0238,0.02268,0.01952,0.01961,0.01968,0.01978,0.0193,0.01766,0.01906,0.01643,0.01642,0.01843,0.01453,0.0149,0.01497,0.01601,0.01628,0.01397,0.01535,0.01459,0.01407,0.01338,0.01352,0.01291,0.01355,0.01256,0.01198,0.01228,0.0109,0.011,0.01232,0.01178,0.01104,0.01112,0.01054,0.0097,0.0102,0.0093,0.00976,0.00961,0.00981,0.00976,0.00909,0.00919,0.00861
"71",0.09126,0.0948,0.0856,0.09418,0.09161,0.08619,0.08744,0.08881,0.08106,0.08462,0.08824,0.08745,0.08228,0.0663,0.0882,0.09302,0.0841,0.08678,0.08155,0.08283,0.07388,0.07307,0.07502,0.07518,0.08521,0.08373,0.07071,0.07339,0.0673,0.07393,0.07507,0.07893,0.07687,0.07238,0.06691,0.07811,0.06699,0.07342,0.07346,0.07333,0.06657,0.07542,0.07309,0.06921,0.07762,0.07026,0.07523,0.05882,0.06099,0.05811,0.05255,0.0571,0.05462,0.06117,0.05809,0.06425,0.06032,0.05361,0.05618,0.05846,0.05309,0.05403,0.05357,0.04973,0.05793,0.04836,0.04728,0.04598,0.04898,0.04835,0.04594,0.05021,0.04609,0.04274,0.04177,0.04072,0.04003,0.03581,0.03804,0.03685,0.03583,0.03725,0.03441,0.03227,0.03111,0.03271,0.03466,0.03155,0.03344,0.03007,0.03123,0.0297,0.0308,0.03095,0.02783,0.02692,0.02658,0.02477,0.02472,0.0234,0.02096,0.02256,0.02014,0.02195,0.02086,0.01984,0.01941,0.02027,0.01748,0.01701,0.01816,0.01689,0.01706,0.01526,0.01642,0.01596,0.01599,0.01484,0.01446,0.01519,0.01438,0.01441,0.01305,0.01255,0.01332,0.01225,0.01333,0.0124,0.01227,0.01127,0.0111,0.01111,0.01061,0.01146,0.01094,0.01021,0.00968,0.01069,0.01066,0.01017,0.01071
"72",0.10056,0.0951,0.09832,0.09839,0.0864,0.09135,0.09314,0.09165,0.08796,0.08843,0.09361,0.08396,0.09297,0.07851,0.07277,0.10103,0.09225,0.10006,0.09258,0.09037,0.07999,0.08674,0.07702,0.0824,0.08662,0.07572,0.07406,0.07934,0.07392,0.08363,0.08123,0.08124,0.08162,0.07767,0.07392,0.07624,0.07697,0.07775,0.07712,0.0782,0.07403,0.07616,0.0849,0.08076,0.07142,0.07177,0.07754,0.06998,0.07166,0.06626,0.06423,0.06897,0.06453,0.06967,0.0599,0.06425,0.07012,0.0613,0.05847,0.06052,0.05937,0.05439,0.05943,0.0573,0.05526,0.0543,0.05127,0.04902,0.05642,0.05158,0.05213,0.05335,0.05111,0.05024,0.04502,0.04729,0.04255,0.04531,0.03944,0.04271,0.0444,0.04319,0.03841,0.03728,0.04066,0.03381,0.0354,0.03907,0.03648,0.0344,0.03293,0.03242,0.03229,0.03506,0.03327,0.03278,0.02862,0.03181,0.02705,0.02421,0.02757,0.02342,0.02515,0.02389,0.0237,0.02233,0.0215,0.02001,0.02042,0.02085,0.01952,0.01877,0.01782,0.01811,0.01981,0.01865,0.01708,0.01789,0.01659,0.01726,0.01546,0.01523,0.01539,0.01428,0.01507,0.01476,0.01323,0.01476,0.01398,0.01255,0.0124,0.01251,0.01265,0.01277,0.01164,0.01107,0.0124,0.01104,0.01165,0.01128,0.01186
"73",0.10998,0.11038,0.10063,0.10829,0.09018,0.10326,0.1053,0.09745,0.0998,0.10434,0.09905,0.09779,0.09972,0.09694,0.10027,0.07367,0.09767,0.10816,0.10703,0.09597,0.0941,0.08814,0.08541,0.08949,0.10629,0.08683,0.08372,0.09118,0.08494,0.08926,0.07824,0.08529,0.08828,0.09095,0.0826,0.08953,0.07807,0.08585,0.08108,0.08003,0.08336,0.07915,0.08541,0.08562,0.08057,0.0709,0.08326,0.07259,0.085,0.07596,0.06942,0.07353,0.06582,0.06901,0.06432,0.06842,0.06992,0.07354,0.06278,0.06942,0.06575,0.06449,0.06369,0.06708,0.06961,0.0636,0.05672,0.06002,0.06032,0.06012,0.05662,0.06157,0.05616,0.05152,0.04794,0.0557,0.05044,0.05099,0.04678,0.04995,0.04676,0.04366,0.04288,0.04195,0.04188,0.03977,0.0399,0.04497,0.03821,0.04225,0.03786,0.03801,0.03966,0.03577,0.03485,0.03457,0.03313,0.03297,0.03166,0.02877,0.0285,0.02616,0.02715,0.02626,0.02795,0.02574,0.02425,0.02642,0.02304,0.02157,0.02267,0.02245,0.02156,0.02089,0.02036,0.01951,0.01993,0.02042,0.01683,0.01899,0.01934,0.01868,0.01649,0.01765,0.01629,0.01515,0.01564,0.01573,0.01461,0.01402,0.01463,0.01536,0.01341,0.01363,0.01371,0.0135,0.01335,0.01332,0.01275,0.01211,0.01231
"74",0.11657,0.12022,0.11784,0.10833,0.11487,0.10305,0.11453,0.11703,0.10389,0.1049,0.11345,0.10547,0.10266,0.10791,0.12574,0.09531,0.07952,0.10827,0.12432,0.10556,0.09598,0.09665,0.09038,0.09361,0.11264,0.10067,0.08815,0.09535,0.08967,0.10746,0.0915,0.08593,0.09462,0.10438,0.09092,0.09772,0.08419,0.08823,0.09861,0.08515,0.08962,0.09609,0.08954,0.09455,0.0896,0.08097,0.07853,0.0733,0.08303,0.0862,0.07958,0.07989,0.08149,0.06987,0.07096,0.08251,0.07149,0.07451,0.07232,0.07489,0.07252,0.07005,0.07216,0.06935,0.07214,0.06943,0.06177,0.06301,0.0685,0.06312,0.06565,0.06276,0.05972,0.06079,0.05422,0.05847,0.05406,0.05452,0.0526,0.05375,0.05548,0.0526,0.04796,0.04539,0.04771,0.04649,0.04872,0.04634,0.04398,0.04481,0.0442,0.03846,0.04212,0.04207,0.03866,0.04056,0.03876,0.03645,0.03416,0.03465,0.03228,0.03154,0.03252,0.0303,0.02824,0.02895,0.02907,0.02757,0.02646,0.02553,0.02406,0.02238,0.0222,0.02267,0.02404,0.02171,0.02155,0.0219,0.02078,0.02101,0.02084,0.02035,0.02023,0.01778,0.0187,0.01733,0.01771,0.01744,0.01656,0.01621,0.01593,0.01589,0.01623,0.01645,0.01481,0.01438,0.01401,0.0142,0.01382,0.01532,0.01329
"75",0.12355,0.11482,0.12387,0.1287,0.11924,0.11501,0.11273,0.11943,0.12289,0.12918,0.11486,0.12633,0.11404,0.11301,0.13049,0.13127,0.10675,0.10112,0.12071,0.12807,0.10259,0.10161,0.10417,0.10716,0.12355,0.10037,0.10324,0.10766,0.09994,0.10808,0.10729,0.10653,0.10243,0.10136,0.10527,0.1007,0.09209,0.09569,0.0929,0.10361,0.0954,0.09844,0.10653,0.09976,0.09613,0.0888,0.10188,0.08272,0.0932,0.0956,0.08648,0.09896,0.08827,0.0912,0.07084,0.08164,0.09197,0.07746,0.07255,0.08483,0.08275,0.07463,0.08372,0.07813,0.08462,0.07248,0.07055,0.06824,0.07579,0.06956,0.06894,0.0746,0.06531,0.07108,0.06239,0.06192,0.06064,0.06434,0.06057,0.05665,0.0584,0.05849,0.05312,0.05367,0.05152,0.04966,0.05121,0.05446,0.04873,0.05137,0.04787,0.04976,0.04857,0.04958,0.04422,0.04393,0.04408,0.04221,0.03716,0.03844,0.03635,0.03633,0.03482,0.03452,0.03211,0.03359,0.0316,0.03127,0.03005,0.03003,0.02842,0.02673,0.02553,0.02577,0.0281,0.02451,0.02511,0.02189,0.02356,0.02424,0.02227,0.02464,0.02152,0.02283,0.02065,0.0207,0.0198,0.02071,0.01864,0.01765,0.01717,0.01734,0.01785,0.01736,0.01628,0.01718,0.01575,0.01504,0.01463,0.01675,0.01544
"76",0.13115,0.11466,0.1355,0.13961,0.12363,0.12072,0.13437,0.11788,0.12422,0.13206,0.1289,0.14136,0.13365,0.11101,0.12885,0.12578,0.13396,0.13059,0.10456,0.1185,0.12344,0.10908,0.11459,0.11046,0.136,0.1193,0.10827,0.12694,0.11044,0.11327,0.11825,0.11503,0.10572,0.10952,0.10464,0.10961,0.10826,0.10757,0.10482,0.09719,0.10021,0.10834,0.10779,0.11286,0.1029,0.09923,0.10937,0.09018,0.09901,0.10089,0.09404,0.10754,0.10276,0.09896,0.09004,0.09112,0.09545,0.09289,0.08357,0.08806,0.08886,0.08749,0.08744,0.09094,0.08551,0.07873,0.07682,0.07319,0.08098,0.08237,0.07581,0.07973,0.07348,0.07721,0.06903,0.07406,0.0663,0.06658,0.06912,0.06876,0.07012,0.06653,0.0597,0.06012,0.06481,0.05742,0.0593,0.06283,0.05651,0.0578,0.05757,0.05009,0.05286,0.05427,0.04913,0.05044,0.04966,0.04853,0.0454,0.04027,0.04315,0.03948,0.03758,0.03995,0.04096,0.03771,0.03433,0.03625,0.03209,0.03236,0.03286,0.03216,0.02929,0.02744,0.03077,0.02921,0.02669,0.02777,0.02663,0.02917,0.02671,0.02467,0.02601,0.02421,0.02273,0.02226,0.02157,0.02199,0.02139,0.02138,0.0207,0.02052,0.0188,0.02036,0.01905,0.01816,0.01716,0.0178,0.01772,0.01916,0.01727
"77",0.13564,0.11299,0.12632,0.12073,0.13828,0.12783,0.1425,0.12903,0.11713,0.13475,0.13595,0.14668,0.12731,0.1335,0.13659,0.13946,0.14224,0.15943,0.13608,0.10232,0.12798,0.12503,0.12995,0.12893,0.13614,0.1227,0.11928,0.12339,0.13027,0.12551,0.11703,0.13005,0.12966,0.11342,0.10246,0.12423,0.11144,0.11968,0.11292,0.11127,0.11144,0.12227,0.12011,0.1223,0.1224,0.10247,0.12655,0.10646,0.10502,0.09542,0.10012,0.11072,0.10837,0.10589,0.09722,0.10519,0.09865,0.09698,0.09885,0.10022,0.09603,0.09666,0.09449,0.0955,0.10159,0.08501,0.08051,0.08093,0.09683,0.0855,0.08685,0.08741,0.08313,0.08111,0.07642,0.08103,0.07836,0.08249,0.07516,0.07827,0.07507,0.07552,0.07015,0.06673,0.07082,0.06824,0.06739,0.0677,0.06586,0.06469,0.06414,0.06258,0.05698,0.06153,0.05958,0.05536,0.05517,0.05363,0.04937,0.05165,0.04616,0.04417,0.04388,0.04331,0.04403,0.04519,0.04163,0.03999,0.03621,0.03918,0.0348,0.03485,0.035,0.0326,0.03393,0.03243,0.03241,0.0292,0.03018,0.02837,0.02918,0.02898,0.02977,0.02845,0.02799,0.02559,0.02562,0.02651,0.02411,0.02238,0.02551,0.02127,0.02236,0.02231,0.02018,0.01971,0.02136,0.02146,0.0209,0.02081,0.01993
"78",0.14476,0.14377,0.13994,0.14404,0.14453,0.1516,0.15124,0.14597,0.14427,0.15725,0.15167,0.15045,0.14347,0.14509,0.15025,0.15286,0.14339,0.1605,0.15427,0.13316,0.10417,0.13359,0.1448,0.13612,0.14651,0.13313,0.12976,0.13864,0.12865,0.13923,0.11834,0.13022,0.12893,0.12883,0.11424,0.11932,0.13108,0.12593,0.12905,0.11532,0.12189,0.11914,0.13423,0.14204,0.12688,0.12401,0.13494,0.10577,0.12708,0.11294,0.10533,0.11033,0.11093,0.12049,0.10425,0.11246,0.11868,0.10114,0.09954,0.11223,0.10387,0.09895,0.10868,0.11117,0.11213,0.10003,0.09165,0.0912,0.09647,0.10499,0.09925,0.09259,0.09431,0.09228,0.08369,0.09022,0.08202,0.08584,0.07629,0.08702,0.0874,0.07996,0.07555,0.07528,0.07726,0.06823,0.07998,0.07611,0.06842,0.07091,0.07278,0.06505,0.06757,0.06543,0.06712,0.06583,0.05935,0.0602,0.0591,0.05698,0.05449,0.05233,0.04866,0.04868,0.05095,0.0483,0.04591,0.04476,0.04419,0.04191,0.04014,0.03851,0.03841,0.03638,0.0371,0.03684,0.03511,0.03515,0.03399,0.03215,0.03347,0.0323,0.03439,0.03339,0.02977,0.03061,0.02761,0.0281,0.02806,0.02601,0.0258,0.02542,0.02366,0.0241,0.02435,0.02322,0.02331,0.02356,0.02222,0.02326,0.02149
"79",0.14457,0.13717,0.14699,0.15049,0.14383,0.15692,0.17415,0.15382,0.16619,0.17589,0.16147,0.16188,0.15973,0.15465,0.15079,0.16391,0.1605,0.15987,0.16318,0.16662,0.13287,0.10795,0.15012,0.15146,0.16916,0.14797,0.14111,0.14757,0.13668,0.15909,0.15208,0.13569,0.13365,0.1527,0.12941,0.12992,0.11959,0.13736,0.12768,0.12948,0.14929,0.12433,0.13479,0.14484,0.15456,0.13937,0.13977,0.12205,0.13338,0.129,0.11662,0.12424,0.11437,0.13761,0.12243,0.12502,0.13117,0.10867,0.10037,0.11938,0.10825,0.11319,0.11289,0.11888,0.12317,0.10494,0.10952,0.09805,0.11308,0.10726,0.11131,0.10524,0.10716,0.1012,0.0946,0.09654,0.0838,0.0992,0.09485,0.09113,0.0988,0.08587,0.08897,0.0784,0.08373,0.07761,0.08402,0.08777,0.07586,0.08351,0.08294,0.0723,0.07969,0.07878,0.07636,0.07228,0.07104,0.07208,0.06383,0.06204,0.06072,0.05893,0.05694,0.05595,0.05464,0.0571,0.05487,0.05239,0.04919,0.04606,0.04659,0.04502,0.04397,0.04269,0.044,0.04161,0.03743,0.03938,0.03798,0.03763,0.0382,0.03824,0.03774,0.0349,0.03541,0.03288,0.03496,0.03491,0.0326,0.03098,0.03016,0.02942,0.02891,0.02839,0.02858,0.02849,0.02688,0.02641,0.02599,0.02517,0.0256
"80",0.17171,0.16895,0.19332,0.16731,0.16762,0.17569,0.17626,0.17584,0.15535,0.16768,0.17381,0.16576,0.16989,0.17272,0.17768,0.17662,0.17524,0.1678,0.17416,0.1629,0.16231,0.15993,0.14612,0.15475,0.1713,0.15846,0.15481,0.14817,0.14396,0.1635,0.14477,0.15578,0.15326,0.14969,0.14618,0.1474,0.14165,0.15006,0.14669,0.14419,0.14256,0.15402,0.13897,0.14619,0.1501,0.14636,0.149,0.13325,0.14243,0.14695,0.13535,0.13664,0.1221,0.13922,0.12309,0.14333,0.13306,0.11743,0.12199,0.13007,0.10707,0.11282,0.13225,0.12435,0.12554,0.10823,0.10434,0.11251,0.12077,0.11617,0.10901,0.12093,0.11446,0.11472,0.11068,0.10405,0.10474,0.11322,0.09956,0.09932,0.10697,0.09589,0.09396,0.09508,0.09942,0.08644,0.09676,0.09618,0.08731,0.08114,0.09147,0.08627,0.08978,0.07962,0.08424,0.07836,0.08052,0.07471,0.0739,0.06846,0.06616,0.06341,0.06529,0.05877,0.06079,0.06241,0.0595,0.06012,0.05448,0.05474,0.05449,0.0526,0.04954,0.05014,0.05297,0.04681,0.04659,0.04366,0.04443,0.04625,0.0452,0.04323,0.04336,0.0452,0.04495,0.03822,0.04,0.03928,0.03685,0.036,0.0334,0.03243,0.03214,0.03357,0.03307,0.03095,0.03165,0.03026,0.02939,0.03208,0.03165
"81",0.18691,0.15836,0.1949,0.16851,0.17871,0.18591,0.19443,0.18809,0.1656,0.17325,0.17007,0.17973,0.18349,0.1808,0.19527,0.18301,0.17353,0.18575,0.18182,0.17637,0.16679,0.16536,0.16714,0.14978,0.17478,0.15511,0.18693,0.16331,0.16129,0.17608,0.15805,0.16573,0.16222,0.17391,0.154,0.17634,0.15161,0.15764,0.14896,0.14221,0.16227,0.15123,0.16082,0.14749,0.17001,0.1521,0.16509,0.12639,0.15283,0.14009,0.13983,0.14954,0.14702,0.14191,0.13061,0.13954,0.1475,0.14714,0.13277,0.15341,0.12622,0.1339,0.13043,0.13899,0.13337,0.12843,0.12387,0.11955,0.13549,0.12886,0.12222,0.12832,0.11416,0.12822,0.11139,0.11958,0.10839,0.10956,0.10767,0.11465,0.116,0.09824,0.1068,0.10793,0.10358,0.09374,0.10484,0.10784,0.09857,0.10136,0.10333,0.1014,0.09226,0.09168,0.09571,0.08736,0.08233,0.08367,0.08285,0.07699,0.07817,0.0732,0.07578,0.07103,0.06745,0.07273,0.0695,0.06844,0.0635,0.06224,0.06003,0.05977,0.05683,0.05919,0.05799,0.05503,0.05239,0.05418,0.04893,0.05225,0.05078,0.04719,0.04771,0.04701,0.04791,0.04695,0.04508,0.04389,0.03983,0.04445,0.03822,0.04073,0.0386,0.03674,0.03978,0.03591,0.03687,0.03599,0.03651,0.03456,0.03225
"82",0.18477,0.17453,0.20725,0.1948,0.22173,0.18197,0.22222,0.19169,0.17823,0.1932,0.18425,0.19275,0.18343,0.18915,0.21185,0.18721,0.19245,0.21251,0.20399,0.20308,0.18107,0.1696,0.1729,0.19832,0.17941,0.16855,0.16618,0.18055,0.18472,0.17349,0.17108,0.18516,0.18091,0.17139,0.16719,0.19378,0.17075,0.17264,0.14928,0.17482,0.16903,0.16438,0.17192,0.1871,0.16884,0.15026,0.18629,0.14559,0.1618,0.15287,0.14661,0.16394,0.15884,0.16769,0.13674,0.15946,0.1639,0.14147,0.1506,0.16191,0.14043,0.14299,0.14809,0.16748,0.15924,0.14369,0.1311,0.12587,0.15128,0.13829,0.13334,0.14663,0.13284,0.1358,0.13421,0.13056,0.12967,0.1348,0.12443,0.12185,0.1372,0.11204,0.11471,0.11735,0.12092,0.10923,0.12117,0.12366,0.10972,0.11078,0.11045,0.10965,0.11315,0.10714,0.10365,0.10248,0.09045,0.09257,0.09356,0.08699,0.08243,0.08287,0.08154,0.07697,0.08355,0.08162,0.07671,0.07873,0.07038,0.07451,0.06968,0.06736,0.06951,0.0658,0.06282,0.0627,0.06193,0.06024,0.05807,0.05719,0.05832,0.05801,0.05475,0.05427,0.05564,0.04916,0.05255,0.05294,0.04999,0.04927,0.04472,0.05093,0.04501,0.04507,0.04451,0.04135,0.04475,0.04376,0.03982,0.04015,0.04086
"83",0.22118,0.20047,0.24089,0.2158,0.21824,0.17465,0.21339,0.19038,0.18726,0.23524,0.19823,0.20141,0.23321,0.19976,0.22309,0.21367,0.17744,0.20737,0.2274,0.21896,0.2076,0.17399,0.17573,0.19163,0.19803,0.16083,0.20823,0.19531,0.18068,0.17955,0.17694,0.19461,0.19845,0.21192,0.20353,0.18437,0.17938,0.17373,0.18816,0.18192,0.17746,0.18674,0.18396,0.20045,0.18362,0.19526,0.1878,0.1662,0.15839,0.17895,0.16426,0.19877,0.16942,0.18121,0.16833,0.17166,0.17683,0.15767,0.15963,0.15783,0.14046,0.16127,0.15761,0.1675,0.17154,0.15678,0.14681,0.15132,0.16664,0.16106,0.15,0.16734,0.13863,0.14327,0.13147,0.14588,0.1403,0.13538,0.13335,0.13496,0.14136,0.13629,0.12929,0.12724,0.13337,0.12067,0.13045,0.13204,0.1169,0.11956,0.12129,0.11888,0.1223,0.11195,0.11777,0.11265,0.10883,0.11165,0.09889,0.09804,0.10464,0.08921,0.09439,0.08844,0.0882,0.08917,0.09462,0.08804,0.08272,0.07857,0.08157,0.0757,0.07619,0.07181,0.07098,0.07258,0.0733,0.06639,0.06815,0.06399,0.06804,0.0652,0.06341,0.06649,0.06261,0.06169,0.06048,0.06145,0.05635,0.05654,0.05558,0.05323,0.052,0.05371,0.05237,0.05043,0.05146,0.04697,0.04374,0.05039,0.04666
"84",0.2521,0.19441,0.20348,0.24671,0.21938,0.21492,0.25401,0.23156,0.19908,0.20185,0.2173,0.21789,0.21651,0.21978,0.2285,0.22882,0.20628,0.24068,0.24706,0.21934,0.19363,0.19374,0.1905,0.20422,0.26246,0.21218,0.19473,0.21493,0.21505,0.20843,0.19647,0.20042,0.21638,0.19899,0.19307,0.21478,0.16956,0.20113,0.21388,0.19391,0.1761,0.19795,0.21969,0.21275,0.21759,0.18756,0.20431,0.19142,0.18693,0.18818,0.17842,0.19069,0.19429,0.21636,0.18429,0.20331,0.18879,0.18735,0.16938,0.18862,0.17263,0.18185,0.17748,0.178,0.17793,0.16621,0.1699,0.16045,0.17996,0.17053,0.1722,0.17562,0.15868,0.15647,0.15146,0.16599,0.1527,0.14508,0.14715,0.15283,0.15342,0.13499,0.14778,0.14566,0.14227,0.13019,0.14515,0.14439,0.13197,0.13404,0.1317,0.12891,0.13827,0.1296,0.12226,0.12562,0.11787,0.11773,0.11869,0.11121,0.11394,0.10337,0.10926,0.10326,0.10268,0.10379,0.10291,0.10017,0.09416,0.09094,0.09323,0.08006,0.08379,0.0848,0.08907,0.08101,0.08216,0.07626,0.07519,0.07811,0.07163,0.07348,0.07464,0.06923,0.07111,0.06967,0.06874,0.07351,0.06509,0.0632,0.0618,0.05939,0.06345,0.06042,0.05931,0.05651,0.05848,0.05897,0.05788,0.054,0.05295
"85",0.22935,0.23296,0.2226,0.24333,0.24083,0.23108,0.24919,0.23975,0.20693,0.2137,0.23058,0.22398,0.25427,0.25279,0.20352,0.2362,0.25409,0.24369,0.25094,0.23116,0.22302,0.19487,0.21141,0.19946,0.2312,0.23948,0.21874,0.19291,0.23375,0.21579,0.22547,0.19679,0.21538,0.23498,0.21547,0.22656,0.20786,0.22981,0.21443,0.1927,0.20041,0.21524,0.19668,0.20249,0.19229,0.19285,0.22097,0.17572,0.21361,0.20542,0.18695,0.20496,0.19948,0.2185,0.18199,0.20798,0.20084,0.1887,0.17821,0.20939,0.1982,0.1624,0.1788,0.19422,0.1945,0.16987,0.17147,0.16112,0.1848,0.18758,0.18408,0.18397,0.16451,0.17343,0.15896,0.17217,0.16329,0.17959,0.17052,0.17355,0.1621,0.15772,0.14624,0.15485,0.15877,0.1543,0.16549,0.1579,0.13872,0.14131,0.14612,0.1417,0.14788,0.13264,0.13842,0.1477,0.13199,0.13776,0.13307,0.12275,0.12019,0.11526,0.11439,0.11251,0.10965,0.1112,0.10989,0.10538,0.10155,0.09909,0.09915,0.09744,0.08825,0.09186,0.09818,0.09522,0.08975,0.08477,0.08499,0.083,0.08857,0.08572,0.08009,0.08072,0.0822,0.08262,0.08173,0.08205,0.07778,0.07585,0.07385,0.07319,0.0738,0.06985,0.06841,0.06803,0.06812,0.06834,0.06246,0.0662,0.06138
"86",0.25663,0.23423,0.26864,0.27891,0.25525,0.24522,0.26362,0.26472,0.22934,0.27216,0.2485,0.24443,0.23716,0.23721,0.25872,0.29088,0.27566,0.26769,0.25605,0.24441,0.24615,0.26281,0.24385,0.23969,0.26196,0.23996,0.2292,0.22417,0.23037,0.25633,0.21515,0.24469,0.24353,0.21031,0.21688,0.2149,0.22576,0.23775,0.2082,0.2438,0.21778,0.21948,0.22055,0.24615,0.21482,0.21067,0.2344,0.20303,0.233,0.19884,0.18938,0.22023,0.20398,0.24875,0.20742,0.20884,0.23886,0.21874,0.1787,0.22622,0.19596,0.19956,0.2101,0.19805,0.21884,0.19308,0.19656,0.20052,0.20588,0.19575,0.20079,0.21531,0.17747,0.18626,0.17726,0.19504,0.171,0.17585,0.18669,0.17568,0.17693,0.18577,0.16124,0.18007,0.17851,0.15981,0.18105,0.19017,0.16059,0.15762,0.16837,0.15317,0.16827,0.1545,0.15505,0.15413,0.14972,0.15252,0.13968,0.1304,0.14144,0.12971,0.13246,0.12716,0.12717,0.12933,0.11847,0.12515,0.11666,0.11537,0.12017,0.1017,0.10744,0.10468,0.11078,0.10254,0.10521,0.10416,0.09845,0.10074,0.09972,0.10088,0.09365,0.0944,0.09845,0.09049,0.09334,0.09405,0.08864,0.08996,0.08448,0.08041,0.08095,0.0801,0.07863,0.0766,0.07907,0.07946,0.07402,0.07662,0.06938
"87",0.27176,0.24833,0.28427,0.30125,0.27,0.25971,0.27836,0.28274,0.24344,0.25863,0.26441,0.25873,0.25797,0.26091,0.26407,0.27042,0.26232,0.28559,0.28158,0.25815,0.26289,0.23943,0.24153,0.23946,0.27646,0.25126,0.24559,0.25833,0.24591,0.25355,0.23754,0.24605,0.28763,0.25967,0.21457,0.24755,0.22647,0.24008,0.20491,0.23783,0.25567,0.2179,0.24944,0.27069,0.27035,0.23455,0.25442,0.20139,0.24876,0.21021,0.21547,0.27618,0.21477,0.23667,0.22584,0.26527,0.24656,0.21767,0.22157,0.208,0.21751,0.20503,0.22749,0.25412,0.2196,0.21859,0.19756,0.19973,0.24146,0.21875,0.2,0.22346,0.19881,0.21407,0.19725,0.21874,0.17877,0.20983,0.19602,0.20388,0.19598,0.19764,0.18785,0.19094,0.19231,0.17511,0.17105,0.19777,0.17128,0.17998,0.18556,0.16646,0.15807,0.16953,0.16079,0.16695,0.1436,0.15725,0.15141,0.14025,0.16167,0.14471,0.14631,0.14384,0.14661,0.1419,0.13597,0.14095,0.12864,0.12242,0.12784,0.11969,0.11936,0.11654,0.12482,0.1178,0.11514,0.11574,0.11181,0.11436,0.11432,0.11713,0.10515,0.11119,0.10792,0.10306,0.10186,0.10447,0.09805,0.09879,0.09704,0.09589,0.09183,0.09524,0.09079,0.09086,0.0907,0.09056,0.08602,0.09203,0.08546
"88",0.28716,0.26275,0.30013,0.32388,0.285,0.27449,0.29333,0.30107,0.25789,0.27278,0.28065,0.27333,0.27117,0.27548,0.27687,0.28604,0.27794,0.30378,0.29843,0.27216,0.28002,0.25381,0.25678,0.25313,0.29423,0.26812,0.25947,0.27644,0.26187,0.26903,0.25922,0.26057,0.2809,0.27499,0.26284,0.26559,0.25062,0.26925,0.2515,0.25405,0.25011,0.25323,0.26447,0.28275,0.2629,0.25005,0.25082,0.23281,0.2587,0.24021,0.23092,0.26191,0.22154,0.27177,0.23158,0.25092,0.27675,0.23668,0.22679,0.24308,0.229,0.22875,0.23009,0.24198,0.26107,0.22896,0.22962,0.2058,0.25176,0.23217,0.23454,0.21818,0.19822,0.22072,0.21132,0.21238,0.2041,0.21409,0.21459,0.22488,0.21174,0.20226,0.19057,0.1819,0.21129,0.17734,0.21094,0.21511,0.18888,0.20135,0.1869,0.19224,0.19698,0.1958,0.18555,0.18956,0.1787,0.17636,0.17022,0.175,0.16507,0.15732,0.14768,0.15356,0.14986,0.14931,0.14688,0.14425,0.14078,0.14143,0.1372,0.13504,0.1353,0.13469,0.14261,0.13239,0.13455,0.12961,0.12223,0.12659,0.12092,0.12385,0.12098,0.12171,0.12046,0.11383,0.12146,0.12242,0.11457,0.11214,0.10919,0.1086,0.10694,0.10456,0.10182,0.09649,0.1043,0.1035,0.10027,0.10044,0.09353
