beta1,-4.44362916265659,-4.33405883388617,-4.24270018560263,-4.13826734646021,-4.03757038989596,-3.93854510445709,-3.84326232431818,-3.74797574067638,-3.65997284507031,-3.5628825065724,-3.47620377154319,-3.38548067553355,-3.28974219913926,-3.18213754309759,-3.07670326453312,-2.99348719067,-2.88287779035297,-2.78542501002995,-2.68412026366929,-2.57754967136329,-2.46837811243252,-2.35346316057808,-2.24744429995596,-2.14886311962905,-2.04681327648354,-1.94550430541993,-1.83698682153793,-1.73603161333724,-1.64009818560425,-1.53458546137242,-1.42742596138664,-1.33665836262982,-1.24761100706598,-1.16333571534155,-1.082080471256,-1.01497946217269,-0.940341174540045,-0.869193056626392,-0.801937124620727,-0.738197397766042,-0.677676990922114,-0.622385837043927,-0.57138453123857,-0.521892888222853,-0.471664327360259
beta2,0.0368303317939913,0.0355152324744827,0.0365676936772822,0.0356049103637948,0.0355645198437567,0.035911081224734,0.0366025489259476,0.0367585285951964,0.0356602420571035,0.0356910773881234,0.0351060141055901,0.0357809295791082,0.0354592202477262,0.0342797635606287,0.0344525628127769,0.0332089569616853,0.0325820717496847,0.031587571893698,0.0316836423240492,0.0308178193541502,0.0285152240888616,0.0265884836954105,0.0265221711737052,0.0243830786268879,0.0231620112592615,0.0213025768177518,0.0199428892409354,0.0189752619313923,0.0169323576984555,0.0158744655974264,0.0143065094856847,0.0122808271191989,0.0109953900626046,0.0104103809851719,0.00896798117434483,0.00720274153910606,0.00595231087963912,0.00478521233486758,0.00366155053616254,0.00265549920703936,0.00178902481111986,0.000887735140517364,-2.68622610945722e-05,-0.000578316428087017,-0.00115322364987349
beta3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kappa2,12.929951911711,11.6750789687547,13.4373894167414,14.4330726487202,11.7263688022862,12.8779021488377,12.0261751931381,11.2934496480275,12.1672970830596,12.0376985182157,10.7467775002998,10.8353400571957,9.43290757285799,9.23366842357345,8.71436610915054,7.82404460562176,8.12732373491895,6.58181372222324,7.11689963082503,6.10157574308695,6.30912990890728,6.19841060462969,4.73172055468425,5.32007616288196,3.40435462760075,3.4934775876591,2.80780290681752,1.76965655541019,1.74572734032957,0.994783465936566,1.83834940918061,0.442213612301104,-0.46274263162613,-0.873820269620675,-2.13611593795063,-2.1478306390652,-3.33751418452951,-4.06887424977352,-4.04454435144931,-5.09594288624532,-6.07109762020434,-7.39874641409145,-8.38219814999454,-8.38379289093026,-11.0194153703704,-10.8610259143435,-12.2423955226941,-12.7851425630031,-13.9655713937081,-14.3801585303667,-14.8610226518219,-16.1217128001732,-16.5571293528663,-17.0327720533918,-18.5140297195371,-17.4254475507104,-20.2057605271165
gamma3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
y,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
