beta1,-5.13349826950627,-5.03954692351213,-4.95141059088553,-4.85524818619976,-4.77201415746257,-4.66185889968773,-4.55585267996031,-4.47051402918937,-4.35599673082817,-4.25078337306561,-4.14456457828438,-4.03354594801833,-3.91255254667649,-3.79432802656413,-3.68129367557233,-3.55879243577485,-3.43077064533096,-3.3011018522491,-3.18606387063456,-3.04631606431735,-2.91277157983303,-2.78152783647227,-2.64029339569939,-2.50880493103846,-2.37965271961325,-2.25740423191988,-2.11970835678328,-2.00800058014613,-1.89085380505631,-1.76705389643289,-1.64506838844667,-1.54381541737104,-1.44070500409781,-1.34588265324559,-1.23748431937732,-1.13828682678901,-1.04621738206286,-0.958541062338224,-0.875674333898075,-0.79738391881228,-0.724239591875001,-0.65585570434574,-0.592895926671112,-0.535248492913537,-0.481317727344699
beta2,0.0263164592002042,0.0260242741876238,0.0268402655089942,0.0280943603548791,0.0290715949943177,0.0284897463963241,0.0295778341203945,0.0298785304668346,0.0318650969348606,0.0323451168853801,0.0327134039112341,0.0331645462962569,0.0335287511629265,0.0334615003459312,0.033870462445507,0.0340595602801273,0.0344329181587384,0.0343076171408721,0.0341332477431193,0.0334001005094508,0.0315781136374399,0.0308306497445576,0.0296856968886984,0.0280610576740942,0.026863351215817,0.0249314080124323,0.0241452641858337,0.0212249634321093,0.0210138639168905,0.0189217848253525,0.01732990590234,0.0147686888533251,0.0133937826867943,0.012495377719222,0.0114551191161465,0.0101014549996972,0.00871837887811077,0.00740789219598362,0.00615245295581247,0.00499807587866661,0.00391552658738007,0.00292688424474646,0.00197072092690915,0.00110794328411282,0.00042625519355118
beta3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kappa2,20.0537070391993,17.0128495869982,19.5357380473472,19.9775030354086,16.6049412236335,17.566987206325,17.1891071844511,15.47940072301,16.1781350868829,15.496253224367,14.28663534569,13.7479987729106,11.9820438961874,11.8744875769809,9.9061522963212,8.28382117904215,8.37855111314007,5.93365622526275,6.32999708912137,5.10444725066204,5.3558946396023,4.94611522035096,3.57369885321924,3.60489874874176,0.980516414518081,0.522713058206097,0.290009903064661,-1.38316676055082,-1.86275392222711,-2.80161812519981,-1.35218031917232,-3.25968896897713,-4.11135458322012,-4.70143438784061,-5.7660532938543,-5.39670265104455,-5.76753578486939,-6.16599166204479,-7.40542401189154,-7.43207685088768,-7.96108240324314,-9.67320194597409,-9.56777080272313,-9.07056381552019,-11.5938235667634,-12.1466529679029,-13.3900677651277,-13.7194518183592,-14.2698108390697,-14.1359301387041,-15.2709057788966,-16.6030285034612,-15.7941928432961,-16.1451255222452,-18.0076632271168,-16.5175095286249,-18.9234971518358
gamma3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
y,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
